URL,Size(Bytes),# of OutLinks,Content Type
nytimes.com/2023/01/29/us/tyre-nichols-video-assault-cops.html,324545,112,text/html
nytimes.com/2024/05/06/world/europe/russia-tactical-nuclear-weapons-drills.html,329149,131,text/html
nytimes.com/2020/07/07/business/payday-consumer-financial-protection-bureau.html,283120,122,text/html
nytimes.com/2024/10/03/opinion/betty-ford-breast-cancer.html,280536,109,text/html
nytimes.com/2019/07/11/arts/television/veronica-mars-hulu-kristen-bell.html,312175,134,text/html
nytimes.com/2023/11/11/us/politics/trump-2025-immigration-agenda.html,427630,142,text/html
nytimes.com/2024/10/03/climate/brazil-climate-fund-trees.html,310088,114,text/html
nytimes.com/2023/11/10/nyregion/adams-fbi-investigation-phones.html,324290,123,text/html
nytimes.com/2019/07/27/world/middleeast/bds-israel-boycott-antisemitic.html,338012,125,text/html
nytimes.com/2024/09/25/us/school-violence-threats-student-arrests.html,320097,124,text/html
nytimes.com/2024/08/08/us/politics/harris-israel-arms-embargo.html,337211,118,text/html
nytimes.com/2022/03/29/us/politics/trump-tweet-jan-6.html,357805,124,text/html
nytimes.com/2019/09/05/us/politics/environmental-justice-climate-town-hall.html,304269,113,text/html
nytimes.com/2024/09/23/us/young-men-religion-gen-z.html,381459,119,text/html
nytimes.com/2019/12/18/us/politics/trump-impeached.html,588078,132,text/html
nytimes.com/2023/08/05/nyregion/eric-adams-flags.html,332704,118,text/html
nytimes.com/interactive/2024/08/11/climate/earth-warming-climate-tipping-points.html,621156,135,text/html
nytimes.com/2024/08/09/world/europe/doug-emhoff-antisemitism-paris.html,306591,130,text/html
nytimes.com/2019/05/15/us/politics/trump-immigration-kushner.html,291778,111,text/html
nytimes.com/2017/01/25/watching/mary-tyler-moore-show-episodes-stream-online.html,290001,121,text/html
nytimes.com/2024/10/03/business/economy/port-strike-suspended.html,287677,104,text/html
nytimes.com/interactive/2020/climate/trump-environment-rollbacks-list.html,227829,165,text/html
nytimes.com/2024/09/26/us/politics/us-ukraine-strikes.html,302758,124,text/html
nytimes.com/2023/09/12/us/politics/tyre-nichols-memphis-officers-federal-indictment.html,271182,115,text/html
nytimes.com/2024/04/08/us/politics/trump-abortion-stance.html,358822,123,text/html
nytimes.com/2024/09/24/weather/helene-storm-category.html,282291,111,text/html
nytimes.com/2020/01/23/us/politics/trump-social-security.html,289232,113,text/html
nytimes.com/2024/10/03/style/paris-fashion-week-street-style.html,388849,113,text/html
nytimes.com/2019/09/27/movies/director-s-craig-zahler.html,299195,130,text/html
nytimes.com/2023/10/16/us/politics/trump-gaza-refugees-travel-ban.html,350069,119,text/html
nytimes.com/2023/07/17/us/politics/trump-plans-2025.html,409607,149,text/html
nytimes.com/interactive/2024/04/20/upshot/carbon-dioxide-growth.html,246600,150,text/html
nytimes.com/2024/09/05/nyregion/banks-sheena-fbi-search-nyc.html,358964,135,text/html
nytimes.com/2024/04/23/technology/bytedance-tiktok-ban-bill.html,332238,125,text/html
nytimes.com/interactive/2024/09/30/climate/americans-moving-hurricane-wildfire-risk.html,860116,157,text/html
nytimes.com/2019/10/15/us/politics/trump-veto-national-emergency.html,280499,112,text/html
nytimes.com/2021/01/23/us/politics/scott-perry-trump-justice-department-election.html,337245,142,text/html
nytimes.com/1998/09/11/nyregion/officers-and-firemen-wore-blackface-on-float-officials-say.html,272464,109,text/html
nytimes.com/2024/05/01/business/economy/fed-interest-rates-inflation.html,415045,115,text/html
nytimes.com/2019/02/02/us/politicians-blackface.html,279781,119,text/html
nytimes.com/2024/01/12/nyregion/payton-gendron-buffalo-death-penalty.html,286793,120,text/html
nytimes.com/2024/05/20/nyregion/adams-fbi-corruption-investigation-aide.html,332035,121,text/html
nytimes.com/2024/10/02/us/fema-floods-north-carolina.html,342518,115,text/html
nytimes.com/article/supreme-court-abortion-pill-ruling.html,290849,116,text/html
nytimes.com/2020/11/04/climate/paris-climate-agreement-trump.html,305950,114,text/html
nytimes.com/1993/09/21/arts/review-television-new-york-cops-in-a-frank-light.html,261323,123,text/html
nytimes.com/2024/10/03/us/politics/tina-peters-sentence-colorado.html,271342,106,text/html
nytimes.com/2017/04/07/us/politics/military-force-presidential-power.html,320969,128,text/html
nytimes.com/2024/09/27/weather/storm-surge-record-helene-florida.html,365588,119,text/html
nytimes.com/2024/05/27/climate/trump-electric-vehicles.html,333430,121,text/html
nytimes.com/2024/09/24/us/politics/tyre-nichols-desmond-mills-memphis.html,276404,111,text/html
nytimes.com/2018/06/21/business/economy/europe-tariffs-trump-trade.html,300156,115,text/html
nytimes.com/2024/10/03/us/tyre-nichols-verdict.html,301872,108,text/html
nytimes.com/2021/11/05/movies/kristen-stewart-spencer.html,338138,135,text/html
nytimes.com/2024/08/22/us/politics/kamala-harris-tax-plan.html,340984,117,text/html
nytimes.com/2024/04/25/climate/biden-power-plants-pollution.html,343235,123,text/html
nytimes.com/2024/09/25/climate/carbon-reduction-strategies.html,324047,128,text/html
nytimes.com/2024/09/22/nyregion/nypd-thomas-donlon-search.html,296423,116,text/html
nytimes.com/2018/08/24/us/politics/trump-palestinians-aid-cut.html,275751,115,text/html
nytimes.com/2023/08/02/us/politics/boris-epshteyn-co-conspirator-6.html,305997,120,text/html
nytimes.com/2024/01/26/us/politics/johnson-opposes-border-deal.html,354520,116,text/html
nytimes.com/2024/09/06/arts/music/albums-tours-festivals-fall.html,370647,149,text/html
nytimes.com/2020/12/11/us/politics/supreme-court-election-texas.html,327484,125,text/html
nytimes.com/2020/10/23/us/mexico-migrant-camp-asylum.html,353952,114,text/html
nytimes.com/2021/01/06/us/politics/capitol-mob-trump-supporters.html,340148,120,text/html
nytimes.com/2020/07/13/us/politics/trump-police-reform.html,294784,123,text/html
nytimes.com/2024/09/26/nyregion/nyc-resignations-banks-caban-adams.html,281627,116,text/html
nytimes.com/2022/11/20/us/utah-spruce-forests.html,358543,108,text/html
nytimes.com/2020/11/09/climate/trump-legacy-climate-change.html,329836,126,text/html
nytimes.com/2020/06/16/us/politics/trump-law-enforcement.html,296566,126,text/html
nytimes.com/2022/02/03/arts/television/abbott-elementary-quinta-brunson.html,317920,111,text/html
nytimes.com/interactive/2024/09/18/arts/editors-recommendations-cycladic-art.html,327300,107,text/html
nytimes.com/es/2024/09/30/espanol/estados-unidos/helene-trayectoria-estados-unidos.html,327310,128,text/html
nytimes.com/interactive/2023/09/25/climate/fracking-oil-gas-wells-water.html,461352,150,text/html
nytimes.com/2019/08/23/business/china-tariffs-trump.html,313259,118,text/html
nytimes.com/2024/06/08/us/politics/trump-2025-inflation.html,400199,138,text/html
nytimes.com/2024/09/27/weather/atlanta-hurricane-helene-flooding-georgia-deaths.html,261902,106,text/html
nytimes.com/2024/10/03/us/helene-north-carolina-latino-swannanoa.html,319301,107,text/html
nytimes.com/2021/11/04/movies/spencer-review.html,384708,134,text/html
nytimes.com/2020/10/24/business/economy/trump-economy-manufacturing.html,333338,126,text/html
nytimes.com/2020/02/13/us/politics/border-wall-funds-pentagon.html,311732,117,text/html
nytimes.com/2024/09/23/climate/hybrid-electric-vehicles.html,317036,111,text/html
nytimes.com/2024/08/15/nyregion/eric-adams-fbi-investigation.html,343832,134,text/html
nytimes.com/2022/07/13/health/abortion-pills-pharmacies.html,297800,115,text/html
nytimes.com/2023/07/26/us/politics/giuliani-georgia-election-workers.html,288159,119,text/html
nytimes.com/2024/02/26/business/ftc-kroger-albertsons-merger.html,295123,118,text/html
nytimes.com/2022/05/20/us/politics/roger-stone-jan-6.html,327644,122,text/html
nytimes.com/2000/12/29/movies/film-review-son-of-nosferatu-with-a-real-life-monster.html,254555,103,text/html
nytimes.com/2023/08/17/us/politics/trump-election-lies-fact-check.html,382142,172,text/html
nytimes.com/2023/07/20/us/politics/trump-jan-6-obstruction-charge.html,293494,116,text/html
nytimes.com/2019/05/09/us/politics/china-trade-tariffs.html,354189,115,text/html
nytimes.com/2024/10/02/nyregion/eric-adams-black-voters.html,322859,117,text/html
nytimes.com/2024/10/03/climate/north-carolina-homes-helene-building-codes.html,329744,112,text/html
nytimes.com/2024/06/20/us/politics/trump-green-cards-college-graduates.html,341186,132,text/html
nytimes.com/article/tiktok-ban.html,349427,148,text/html
nytimes.com/2018/09/04/arts/its-always-sunny-in-philadelphia-interview-season-13.html,311389,124,text/html
nytimes.com/2024/10/03/opinion/masha-gessen-vp-debate.html,328655,112,text/html
nytimes.com/2024/09/28/us/hurricane-helene-tampa-bay-florida-worries.html,338567,117,text/html
nytimes.com/2018/04/13/world/middleeast/trump-syria-airstrikes-full-transcript.html,336709,108,text/html
nytimes.com/2024/09/09/us/tyre-nichols-murder-trial.html,301408,120,text/html
nytimes.com/2024/06/13/us/politics/supreme-court-abortion-pill-ruling-future.html,269025,111,text/html
nytimes.com/2020/10/06/us/politics/family-separation-border-immigration-jeff-sessions-rod-rosenstein.html,358355,125,text/html
nytimes.com/2024/09/28/weather/helene-tennessee-nolichucky-dam-evacuation.html,288030,114,text/html
nytimes.com/games/wordle/index.html,77634,10,text/html
nytimes.com/2017/10/05/movies/brawl-in-cell-block-99-review-vince-vaughn.html,293576,127,text/html
nytimes.com/2024/08/31/us/elections/trump-marijuana-legalization-florida.html,297000,122,text/html
nytimes.com/2024/08/17/us/politics/trump-2025-insurrection-act.html,427672,153,text/html
nytimes.com/2024/09/30/crosswords/gameplay-forums.html,327628,136,text/html
nytimes.com/interactive/2024/09/26/nyregion/eric-adams-indictment-charges-annotated.html,445001,190,text/html
nytimes.com/2022/06/27/us/election-workers-safety.html,327437,114,text/html
nytimes.com/2021/01/10/us/trump-speech-riot.html,290438,117,text/html
nytimes.com/2018/11/20/us/judge-denies-trump-asylum-policy.html,297415,112,text/html
nytimes.com/2023/06/04/sports/claressa-shields-boxing.html,265377,104,text/html
nytimes.com/2021/11/09/us/politics/jan-6-subpoena.html,326906,126,text/html
nytimes.com/2020/06/23/us/politics/qualified-immunity.html,316198,120,text/html
nytimes.com/2022/06/16/us/greg-jacob-house-lawyer-trump.html,259159,109,text/html
nytimes.com/2012/12/07/us/twenty-years-later-nafta-remains-a-source-of-tension.html,286820,106,text/html
nytimes.com/2023/11/28/nyregion/brianna-suggs-adams.html,301325,120,text/html
nytimes.com/interactive/2024/02/16/upshot/wordlebot-faq.html,325482,137,text/html
nytimes.com/2019/05/13/business/trump-trade-china.html,293938,114,text/html
nytimes.com/2020/08/14/business/tiktok-trump-bytedance-order.html,278119,110,text/html
nytimes.com/2023/12/07/movies/origin-review-ava-duvernay.html,321587,134,text/html
nytimes.com/interactive/2024/us/elections/polls-president.html,1204830,177,text/html
nytimes.com/2024/08/27/us/politics/trump-harris-tariffs.html,377198,127,text/html
nytimes.com/2022/10/19/us/politics/trump-video-jews-bigoted.html,273660,111,text/html
nytimes.com/2023/01/27/us/tyre-nichols-memphis-sacramento.html,295535,114,text/html
nytimes.com/2023/09/13/us/daca-immigration-ruling.html,301425,114,text/html
nytimes.com/2024/10/03/briefing/biden-hurricane-helene-liz-cheney-harris.html,344409,141,text/html
nytimes.com/2009/09/23/arts/television/23modern.html,293319,118,text/html
nytimes.com/2017/01/23/world/trump-ban-foreign-aid-abortions.html,283717,117,text/html
nytimes.com/interactive/2024/us/elections/polls-president-michigan.html,571998,170,text/html
nytimes.com/2017/07/29/nyregion/trump-police-too-nice.html,314860,125,text/html
nytimes.com/interactive/2024/07/29/crosswords/29community-lab-quiz.html,282684,127,text/html
nytimes.com/2023/09/13/nyregion/eric-ulrich-surrender-bribery.html,307026,114,text/html
nytimes.com/2019/08/14/us/immigration-public-charge-welfare.html,345534,124,text/html
nytimes.com/2021/01/24/us/politics/jeffrey-clark-trump-election.html,322973,122,text/html
nytimes.com/2017/03/24/business/energy-environment/keystone-oil-pipeline.html,328624,116,text/html
nytimes.com/2022/05/20/us/politics/john-eastman-trump-jan-6.html,295361,114,text/html
nytimes.com/2024/09/02/books/new-nonfiction-books-fall.html,432201,153,text/html
nytimes.com/2018/10/30/us/politics/birthright-citizenship-executive-order-trump.html,299340,123,text/html
nytimes.com/2021/01/03/us/politics/trump-raffensperger-call-georgia.html,335113,126,text/html
nytimes.com/2024/04/30/us/politics/justice-department-reclassify-marijuana.html,325601,125,text/html
nytimes.com/2024/09/23/nyregion/fbi-adams-qatar-israel-china-uzbekistan-korea.html,324297,128,text/html
nytimes.com/2024/06/28/crosswords/strands-tips-and-tricks.html,298113,120,text/html
nytimes.com/2019/02/21/climate/green-new-deal-questions-answers.html,331305,136,text/html
nytimes.com/2019/02/26/us/politics/treasury-salt.html,280053,115,text/html
nytimes.com/2008/10/03/movies/03rach.html,283595,102,text/html
nytimes.com/2024/10/03/books/what-does-it-feel-like-sophie-kinsella.html,335424,117,text/html
nytimes.com/interactive/2024/us/elections/senate-election-swing-states.html,1061629,148,text/html
nytimes.com/2024/09/30/us/politics/trump-property-crime-crackdown.html,348671,122,text/html
nytimes.com/interactive/2023/01/27/us/tyre-nichols-police-beating-timeline.html,251986,114,text/html
nytimes.com/2024/02/20/health/ivf-alabama-abortion.html,305933,114,text/html
nytimes.com/2018/07/09/us/politics/fact-check-donald-trump-nato-spending.html,277823,118,text/html
nytimes.com/2024/10/02/world/middleeast/israel-hezbollah-lebanon-war-history.html,403327,135,text/html
nytimes.com/1988/01/30/arts/tv-wonder-years-a-new-series-on-abc.html,255876,123,text/html
nytimes.com/2023/04/07/health/abortion-pills-ruling-texas.html,331163,126,text/html
nytimes.com/interactive/2024/us/elections/polls-president-arizona.html,557488,170,text/html
nytimes.com/2024/09/15/us/politics/trump-aurora-colorado-immigration.html,391609,122,text/html
nytimes.com/interactive/2022/upshot/wordle-bot.html,367241,136,text/html
nytimes.com/2024/09/29/travel/adams-turkey-upgrades.html,394439,123,text/html
nytimes.com/2021/01/07/us/politics/trump-self-pardon.html,315262,122,text/html
nytimes.com/2023/04/07/us/politics/dc-appeals-court-jan-6-prosecutions.html,291124,113,text/html
nytimes.com/2018/12/18/us/politics/senate-criminal-justice-bill.html,293152,113,text/html
nytimes.com/2021/07/20/books/review/nightbitch-rachel-yoder-nobody-somebody-anybody-kelly-mcclorey-magma-thora-hjorleifsdottir-everyone-in-this-room-will-someday-b.html,296908,117,text/html
nytimes.com/2022/05/25/us/politics/trump-pence-jan-6.html,285234,113,text/html
nytimes.com/2019/02/15/us/politics/national-emergency-trump.html,364157,126,text/html
nytimes.com/2021/01/22/us/politics/jeffrey-clark-trump-justice-department-election.html,325452,125,text/html
nytimes.com/2018/11/09/us/politics/trump-asylum-seekers-executive-order.html,287985,116,text/html
nytimes.com/2024/09/28/nyregion/eric-adams-rise-fall.html,380360,128,text/html
nytimes.com/2023/03/02/crosswords/how-to-solve-sudoku.html,276972,117,text/html
nytimes.com/2024/03/26/us/politics/supreme-court-abortion-pill-hearing.html,282646,109,text/html
nytimes.com/2024/09/19/us/politics/trump-jews-antisemitism-israel.html,381975,125,text/html
nytimes.com/article/best-netflix-movies.html,505190,250,text/html
nytimes.com/interactive/2024/us/politics/electoral-college-270-harris-trump.html,337381,122,text/html
nytimes.com/interactive/2024/us/elections/polls-president-nevada.html,549309,170,text/html
nytimes.com/2024/09/11/us/politics/vance-trump-abortion-ban.html,355385,122,text/html
nytimes.com/2020/01/22/climate/trump-environment-water.html,325366,121,text/html
nytimes.com/2023/03/07/us/politics/trump-2024-president.html,353632,125,text/html
nytimes.com/2024/09/30/us/helene-north-carolina-photos-video.html,573652,110,text/html
nytimes.com/interactive/2024/us/elections/polls-president-wisconsin.html,566363,170,text/html
nytimes.com/2021/07/15/movies/pig-review-come-back-trotter.html,298752,125,text/html
nytimes.com/2024/04/30/us/politics/trump-time-migrants-election.html,354040,125,text/html
nytimes.com/2024/06/04/us/politics/biden-executive-order-border-asylum.html,371219,115,text/html
